Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
145843,1,1,63,125,63,63,63.0,0.0,125,125,125.0,0.0,1289.057411,13.71337671,145843.0,0.0,145843,145843,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.856688357,6.856688357,63,125,83.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,125.5,63.0,125.0,32,0,0,0,0,0,0,1,63,1,125,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5050936,6,3,611,166,517,0,101.83333329999999,204.3050823,160,0,55.33333333,90.69362344,153.8328737,1.7818479580000002,631367.0,1740968.9230000004,4939753,3,5050936,1010187.2,2231395.943,5001809,3,96067,48033.5,20351.24027,62424,33643,0,0,0,0,132,72,1.1878986390000001,0.593949319,0,517,77.7,161.99660490000005,26242.9,0,0,0,1,0,0,0,0,0,86.33333333,101.83333329999999,55.33333333,132,0,0,0,0,0,0,6,611,3,166,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
244,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12295.081970000001,122.0,103.23759009999999,195,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,4098.360656,8196.721311,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,123,531,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
73,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6.0,0.0,506849.3151,54794.52055,24.33333333,38.69539163,69,1,4,2.0,1.4142135619999998,3,1,0,0.0,0.0,0,0,0,0,0,0,96,20,41095.89041,13698.630140000001,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0,9.25,10.33333333,6.0,96,0,0,0,0,0,0,3,31,1,6,31,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
312,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6410.25641,312.0,0.0,312,312,312,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0,0,0,64,0,6410.25641,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
385,2,2,74,622,37,37,37.0,0.0,311,311,311.0,0.0,1807792.208,10389.61039,128.3333333,217.0837012,379,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,5194.805195,5194.805195,37,311,146.6,150.07598080000002,22522.8,0,0,0,0,0,0,0,0,1,183.25,37.0,311.0,64,0,0,0,0,0,0,2,74,2,622,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
83858,1,1,42,234,42,42,42.0,0.0,234,234,234.0,0.0,3291.278113,23.8498414,83858.0,0.0,83858,83858,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.9249207,11.9249207,42,234,106.0,110.8512517,12288.0,0,0,0,0,0,0,0,0,1,159.0,42.0,234.0,20,0,0,0,0,0,0,1,42,1,234,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80191,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,1446.5463710000001,24.94045466,80191.0,0.0,80191,80191,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.47022733,12.47022733,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50184,1,1,54,108,54,54,54.0,0.0,108,108,108.0,0.0,3228.120516,39.85333971,50184.0,0.0,50184,50184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.92666985,19.92666985,54,108,72.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,108.0,54.0,108.0,20,0,0,0,0,0,0,1,54,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
31114523,13,17,3639,8032,2114,0,279.9230769,630.8764355000002,1844,0,472.4705882,667.5224825,375.09814950000003,0.964179975,1072914.586,3078934.436,10000000,3,21200000,1764230.0,3861994.2369999997,10000000,188,31100000,1942406.313,3999485.414,10000000,3,0,0,0,0,272,376,0.41781132200000004,0.5463686520000001,0,2114,376.483871,640.9633828,410834.0581,0,0,0,1,0,0,0,0,1,389.03333330000004,279.9230769,472.4705882,272,0,0,0,0,0,0,13,3639,17,8032,8192,75,12,20,395223.3333,622637.3402,1114183,35668,9976283.0,59191.00264,10000000,9907940,BENIGN
48503,4,2,144,104,36,36,36.0,0.0,52,52,52.0,0.0,5113.085789,123.7036884,9700.6,13365.72902,26397,1,26402,8800.666667,15238.87175,26397,1,4,4.0,0.0,4,4,0,0,0,0,80,40,82.46912562,41.23456281,36,52,40.57142857,7.8072005839999985,60.95238095,0,0,0,0,0,0,0,0,0,47.33333333,36.0,52.0,80,0,0,0,0,0,0,4,144,2,104,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10108928,7,9,1413,6269,1075,0,201.8571429,392.4327665,1810,0,696.5555555999997,771.6088890999997,759.9223182,1.582759319,673928.5333,2580143.347,10000000,1,108414,18069.0,15450.57853,34633,234,10100000,1260059.75,3531736.412,10000000,1,0,0,0,0,152,192,0.692457202,0.8903021170000001,0,1810,451.8823529,655.1542645,429227.1103,0,0,0,1,0,0,0,0,1,480.125,201.8571429,696.5555555999997,152,0,0,0,0,0,0,7,1413,9,6269,8192,21,6,20,108414.0,0.0,108414,108414,10000000.0,0.0,10000000,10000000,BENIGN
4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,16477,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,208.33333330000002,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48938,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,3371.613061,40.86803711,48938.0,0.0,48938,48938,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.43401855,20.43401855,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,32,0,0,0,0,0,0,1,52,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47230,1,1,81,163,81,81,81.0,0.0,163,163,163.0,0.0,5166.2079189999995,42.34596655,47230.0,0.0,47230,47230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.17298327,21.17298327,81,163,108.33333329999999,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,162.5,81.0,163.0,20,0,0,0,0,0,0,1,81,1,163,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
364,2,2,74,622,37,37,37.0,0.0,311,311,311.0,0.0,1912087.9119999998,10989.01099,121.33333329999999,127.01705919999999,268,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,5494.505495,5494.505495,37,311,146.6,150.07598080000002,22522.8,0,0,0,0,0,0,0,0,1,183.25,37.0,311.0,64,0,0,0,0,0,0,2,74,2,622,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47856,2,2,78,266,39,39,39.0,0.0,133,133,133.0,0.0,7188.231361,83.58408559,15952.0,27545.670019999998,47759,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,64,41.7920428,41.7920428,39,133,76.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,95.75,39.0,133.0,40,0,0,0,0,0,0,2,78,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
213,2,2,72,200,36,36,36.0,0.0,100,100,100.0,0.0,1276995.305,18779.34272,71.0,39.83716857,117,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9389.671362000001,9389.671362000001,36,100,61.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,77.0,36.0,100.0,64,0,0,0,0,0,0,2,72,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
102324,3,5,433,2279,427,0,144.33333330000005,244.8148961,1460,0,455.8,660.3318863,26504.04597,78.18302646,14617.71429,17897.38105,35958,2,68604,34302.0,2341.937659,35958,32646,69760,17440.0,34140.63846,68646,2,0,0,0,0,72,112,29.31863492,48.86439154,0,1460,301.3333333,518.1782994,268508.75,0,0,0,1,0,0,0,0,1,339.0,144.33333330000005,455.8,72,0,0,0,0,0,0,3,433,5,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60087781,18,20,1186,23827,517,0,65.88888889,152.3968847,4380,0,1191.35,1400.7135130000001,416.2743171,0.63240811,1623994.081,3722379.5069999998,10000000,3,50300000,2958672.1180000002,4704260.552,10000000,202,60100000,3161275.421,4770517.772,10000000,3,0,0,0,0,380,412,0.299561736,0.332846374,0,4380,641.3589744,1148.166948,1318287.341,0,0,0,1,0,0,0,0,1,658.2368421,65.88888889,1191.35,380,0,0,0,0,0,0,18,1186,20,23827,29200,127,17,20,45151.66667,53038.89696000001,153416,23214,9969478.0,102321.2423,10000000,9767042,BENIGN
47472,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,2485.675767,42.13009774,47472.0,0.0,47472,47472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.06504887,21.06504887,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47596,1,1,46,110,46,46,46.0,0.0,110,110,110.0,0.0,3277.586352,42.02033784,47596.0,0.0,47596,47596,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21.01016892,21.01016892,46,110,67.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,101.0,46.0,110.0,40,0,0,0,0,0,0,1,46,1,110,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
76267,4,2,188,350,47,47,47.0,0.0,175,175,175.0,0.0,7054.164973000001,78.67098483,15253.4,23127.54121,52345,3,52539,17513.0,30165.543319999997,52345,3,4,4.0,0.0,4,4,0,0,0,0,80,40,52.44732322,26.22366161,47,175,83.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,97.5,47.0,175.0,80,0,0,0,0,0,0,4,188,2,350,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6144517,9,6,384,3118,197,0,42.66666667,70.21573898,1460,0,519.6666667,730.122912,569.9390204,2.44120083,438894.0714,1433256.493,5411814,4,6144517,768064.625,1878170.16,5411814,4,585108,117021.6,165020.2747,353812,216,0,0,0,0,192,132,1.4647204980000001,0.9764803320000001,0,1460,218.875,488.19693770000003,238336.25,0,0,0,1,0,0,0,0,0,233.4666667,42.66666667,519.6666667,192,0,0,0,0,0,0,9,384,6,3118,8192,110,8,20,732699.0,0.0,732699,732699,5411814.0,0.0,5411814,5411814,BENIGN
49,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,2530612.245,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
175648,10,7,557,4513,200,0,55.7,72.58259663,1430,0,644.7142857000001,693.433658,28864.547280000003,96.78447805,10978.0,15091.293630000002,37175,3,175648,19516.44444,19232.54125,50518,3,110897,18482.83333,24868.57342,59446,3,0,0,0,0,212,152,56.93204591,39.85243214,0,1430,281.6666667,511.346895,261475.6471,0,0,0,1,0,0,0,0,0,298.2352941000001,55.7,644.7142857000001,212,0,0,0,0,0,0,10,557,7,4513,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
23894,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,7198.459864,167.40604340000002,7964.666667,13790.011180000001,23888,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,83.70302168,83.70302168,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
85571,6,7,1788,3368,1133,0,298.0,454.77510930000005,1460,0,481.14285710000007,622.9752344999997,60254.05802999999,151.9206273,7130.916667,10424.219790000001,24300,107,56761,11352.2,12727.90188,25850,316,61435,10239.16667,13663.340830000001,30633,197,0,0,0,0,132,152,70.11721261,81.80341471,0,1460,368.2857143,527.4848053000002,278240.2198,0,0,0,1,0,0,0,0,1,396.6153846,298.0,481.14285710000007,132,0,0,0,0,0,0,6,1788,7,3368,8192,64,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1823,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6582.556226,1097.092704,1823.0,0.0,1823,1823,1823,1823.0,0.0,1823,1823,0,0.0,0.0,0,0,0,0,0,0,40,0,1097.092704,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,193548.3871,32258.06452,62.0,0.0,62,62,62,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0,0,0,40,0,32258.06452,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,630,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
23692,2,2,68,234,34,34,34.0,0.0,117,117,117.0,0.0,12746.91879,168.8333615,7897.333333,13673.38643,23686,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,84.41668074,84.41668074,34,117,67.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,84.0,34.0,117.0,64,0,0,0,0,0,0,2,68,2,234,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
306,2,2,84,340,42,42,42.0,0.0,170,170,170.0,0.0,1385620.915,13071.89542,102.0,169.7409791,298,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,6535.947712,6535.947712,42,170,93.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,116.5,42.0,170.0,40,0,0,0,0,0,0,2,84,2,340,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60504,4,2,180,146,45,45,45.0,0.0,73,73,73.0,0.0,5388.0735159999995,99.16699722,12100.8,16761.49233,33861,3,26640,8880.0,15375.415019999999,26634,3,3,3.0,0.0,3,3,0,0,0,0,80,40,66.11133148,33.05566574,45,73,53.0,13.66260102,186.66666669999998,0,0,0,0,0,0,0,0,0,61.83333333,45.0,73.0,80,0,0,0,0,0,0,4,180,2,146,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5058328,9,6,380,4875,193,0,42.22222222,69.12086837,1689,2,812.5,802.6939017999997,1038.880832,2.965406751,361309.1429,1297471.723,4868770,3,5058328,632291.0,1712057.1730000004,4868770,3,99280,19856.0,27127.89751000001,60916,76,0,0,0,0,192,124,1.779244051,1.1861627000000001,0,1689,328.4375,606.1271558999998,367390.1292,0,0,0,1,0,0,0,0,0,350.3333333,42.22222222,812.5,192,0,0,0,0,0,0,9,380,6,4875,8192,30016,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51185,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.07394745,51185.0,0.0,51185,51185,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.53697372,19.53697372,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16406958,8,8,1219,1187,615,0,152.375,258.3845072,1006,0,148.375,350.3826225,146.64510019999997,0.975196011,1093797.2,2878369.1010000007,9960016,3,10400000,1485954.7140000004,3737351.4889999996,9960016,1394,16300000,2327226.143,4064138.045,10100000,3,0,0,0,0,264,264,0.48759800600000003,0.48759800600000003,0,1006,141.5294118,290.2649904999999,84253.76471,0,0,0,1,0,0,0,0,1,150.375,152.375,148.375,264,0,0,0,0,0,0,8,1219,8,1187,29200,124,3,32,279097.5,229907.9917,441667,116528,7924380.0,2878824.039,9960016,5888744,BENIGN
59533,1,1,52,116,52,52,52.0,0.0,116,116,116.0,0.0,2821.964289,33.59481296,59533.0,0.0,59533,59533,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.79740648,16.79740648,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110.0,52.0,116.0,20,0,0,0,0,0,0,1,52,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
276,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1181159.42,14492.75362,92.0,153.2873119,269,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,7246.376812,7246.376812,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
153,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,78431.37255,13071.89542,153.0,0.0,153,153,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6535.947712,6535.947712,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
259,4,1,121,6,46,6,30.25,17.28920665,6,6,6.0,0.0,490347.4903,19305.01931,64.75,59.60634754,145,2,259,86.33333333,108.6937594,209,2,0,0.0,0.0,0,0,1,0,0,0,80,20,15444.015440000001,3861.003861,6,46,27.5,17.31762108,299.9,0,1,0,0,1,0,0,0,0,33.0,30.25,6.0,80,0,0,0,0,0,0,4,121,1,6,119,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20729286,18,21,1344,23946,709,0,74.66666667,199.7274614,4344,0,1140.285714,980.7201508999999,1220.013077,1.881396204,545507.5263,2262808.7,10000000,2,20700000,1219369.765,3315170.338,10000000,4,20100000,1005949.4,3085275.458,10000000,2,0,0,0,0,584,680,0.86833671,1.013059495,0,4344,632.25,896.2946445,803344.0897,0,0,0,1,0,0,0,0,1,648.4615385,74.66666667,1140.285714,584,0,0,0,0,0,0,18,1344,21,23946,29200,123,4,32,49886.5,46385.49774,82686,17087,10000000.0,18035.46556,10000000,9997406,BENIGN
23850,1,1,46,110,46,46,46.0,0.0,110,110,110.0,0.0,6540.880503,83.85744235,23850.0,0.0,23850,23850,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,41.92872117,41.92872117,46,110,67.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,101.0,46.0,110.0,32,0,0,0,0,0,0,1,46,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
103337397,17,19,3027,12321,981,6,178.05882350000005,383.12880839999997,2661,6,648.4736842,852.6547672,148.5231915,0.34837339700000003,2952497.057,4525818.2080000015,10200000,3,103000000,6458587.312999999,4748718.058,10200000,3,100000000,5581956.222,5077818.217,10200000,48,0,0,0,0,340,380,0.16450966,0.183863737,6,2661,414.972973,699.0536256,488675.9715,0,0,0,0,1,0,0,0,1,426.5,178.05882350000005,648.4736842,340,0,0,0,0,0,0,17,3027,19,12321,256,5120,16,20,81776.6,86469.57254,220633,28298,9965763.7,159157.6721,10200000,9676565,BENIGN
51586483,3,2,58,52,46,6,19.33333333,23.09401077,46,6,26.0,28.28427125,2.132341528,0.096924615,12900000.0,25700000.0,51500000,1481,51600000,25800000.0,36300000.0,51500000,92719,1481,1481.0,0.0,1481,1481,1,0,0,0,60,40,0.058154769,0.038769846000000004,6,46,26.0,21.9089023,480.0,0,1,0,0,1,0,0,0,0,31.2,19.33333333,26.0,60,0,0,0,0,0,0,3,58,2,52,258,390,2,20,92719.0,0.0,92719,92719,51500000.0,0.0,51500000,51500000,BENIGN
220,2,2,86,406,43,43,43.0,0.0,203,203,203.0,0.0,2236363.636,18181.818180000002,73.33333333,120.9559148,213,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9090.909091,9090.909091,43,203,107.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,133.75,43.0,203.0,40,0,0,0,0,0,0,2,86,2,406,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55596875,17,21,2430,3006,336,6,142.94117649999995,164.0638102,382,6,143.1428571,171.9689756,97.77527964,0.6834916529999999,1502618.243,5444364.512,27200000,1,55600000,3474804.688,7989318.635,27200000,200,36300000,1816695.9,6148905.69,27300000,1,1,0,0,0,340,420,0.305772582,0.377719071,6,382,140.56410259999998,164.7418706,27139.883939999996,0,1,0,0,1,0,0,0,1,144.2631579,142.94117649999995,143.1428571,340,0,0,0,0,0,0,17,2430,21,3006,256,165,16,20,1077348.0,1755115.658,3103961,56245,17500000.0,10800000.0,27200000,5904912,BENIGN
171,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1614035.0880000002,23391.812869999998,57.0,95.26804291,167,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,11695.90643,11695.90643,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
178,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,988764.0449,22471.91011,59.33333333,62.14767360000001,126,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,11235.95506,11235.95506,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
170,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1105882.353,23529.41176,56.66666667,94.69072464,166,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,11764.70588,11764.70588,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,88,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
319,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,927899.6865,12539.18495,106.33333329999999,124.68493629999999,244,1,1,1.0,0.0,1,1,74,74.0,0.0,74,74,0,0,0,0,40,40,6269.592476,6269.592476,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45.0,103.0,40,0,0,0,0,0,0,2,90,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
